PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P01675,Anna Nagar,1716,28-02-2012,154,1.0,1.0,4,AbNormal,No,09-03-1973,Commercial,NoSewr ,Paved,RL,4.1,2.7,3.6,3.55,751507,281815,18787680
P05821,KK Nagar,1968,17-12-2009,126,3.0,2.0,5,AbNormal,Yes,20-12-1998,Others,NoSeWa,Gravel,RM,3.2,2.5,2.6,2.75,652659,208851,13053180
P03996,Anna Nagar,1577,28-11-2010,125,1.0,1.0,4,Normal Sale,Yes,06-12-1976,House,NoSewr ,Gravel,RM,4.6,2.6,3.2,3.54,397364,251664,13245480
P06311,Karapakkam,841,15-09-2009,187,1.0,1.0,2,Partial,Yes,21-09-1984,House,NoSewr ,Gravel,I,4.1,2.5,3.8,3.5,194254,100260,6266250
P03086,Chrompet,997,29-05-2011,40,1.0,1.0,3,Partial,No,30-05-2006,Others,NoSewr ,Gravel,RL,4.9,2.1,4.4,3.63,249578,27731,9243640
P03950,KK Nagar,1438,06-12-2010,27,2.0,1.0,4,Family,Yes,13-12-1983,Commercial,NoSeWa,Gravel,RL,3.2,3.9,4.7,4.01,495012,261256,13750340
P06920,Chrompet,910,18-04-2009,158,1.0,1.0,3,Normal Sale,No,21-04-1996,House,AllPub,Paved,RM,2.2,4.3,4.5,3.73,226454,148066,8709750
P02871,KK Nagar,2237,09-07-2011,4,4.0,2.0,6,Normal Sale,No,15-07-1987,House,AllPub,Gravel,RM,2.8,3.1,4.2,3.45,487323,255845,12183080
P09784,Velachery,1514,28-07-2005,170,2.0,1.0,4,AbNormal,No,03-08-1980,House,AllPub,Paved,RL,3.3,3.2,2.6,3.05,310711,159794,8877450
P04608,KK Nagar,1408,01-08-2010,156,2.0,1.0,4,Family,No,02-08-2005,House,NoSewr ,Gravel,RH,2.0,4.4,4.7,3.8,342060,128273,8551500
P03928,KK Nagar,1714,12-12-2010,128,2.0,1.0,4,AbNormal,No,14-12-2003,House,NoSeWa,Paved,RL,2.6,3.7,4.5,3.69,284110,75763,9470340
P06821,KK Nagar,1678,13-05-2009,183,2.0,1.0,4,Family,No,19-05-1985,Commercial,AllPub,Paved,RH,3.6,2.2,4.5,3.54,648725,330982,13239280
P01504,Chrompet,1224,29-03-2012,153,2.0,1.0,4,Family,No,06-04-1982,House,AllPub,Gravel,RH,3.3,2.4,4.3,3.24,246380,96792,8799300
P09761,Velachery,1894,05-09-2005,34,3.0,2.0,5,AdjLand,No,10-09-1987,Commercial,NoSeWa,No Access,RM,4.6,2.9,3.3,3.45,560886,240380,16025310
P05596,Chrompet,724,28-01-2010,36,1.0,1.0,2,Family,No,04-02-1983,Others,ELO,Paved,RL,3.0,4.2,3.8,3.72,204007,84417,7034730
P01849,Karapakkam,1258,27-01-2012,93,1.0,1.0,3,AbNormal,No,04-02-1978,Others,NoSewr ,No Access,C,4.0,4.1,4.0,4.03,167336,57522,5229250
P09293,T Nagar,1973,29-01-2007,63,2.0,1.0,5,Family,Yes,07-02-1972,Commercial,AllPub,Gravel,RM,2.6,2.9,4.9,3.71,885666,116535,23307000
P01484,Chrompet,734,04-04-2012,136,1.0,1.0,2,Family,No,14-04-1972,Others,AllPub,No Access,RL,2.4,2.4,4.7,3.09,194195,32366,6473180
P02814,Adyar,998,20-07-2011,173,1.0,1.0,3,Family,Yes,28-07-1979,Others,NoSeWa,No Access,A,3.7,3.4,3.6,3.59,204209,19762,6587380
P05620,Anna Nagar,1924,24-01-2010,36,2.0,1.0,5,Family,No,01-02-1979,Others,ELO,No Access,RM,3.0,2.0,5.0,3.55,463081,95340,13620040
P08419,Anna Nagar,1976,09-01-2008,82,2.0,1.0,5,AbNormal,Yes,12-01-1994,Commercial,NoSeWa,Gravel,RL,2.5,2.4,2.8,2.595,662045,342437,22829130
P02454,Karapakkam,690,01-10-2011,48,1.0,1.0,2,Family,Yes,07-10-1987,Commercial,ELO,Paved,C,3.7,2.0,4.3,3.43,264163,83759,6443000
P01418,Anna Nagar,1638,20-05-2012,6,1.0,1.0,4,AbNormal,No,26-05-1991,House,NoSeWa,Paved,RM,3.2,4.7,4.6,4.135,462151,194590,12161870
P09903,Velachery,1926,07-11-2004,150,3.0,2.0,5,Partial,No,16-11-1968,Commercial,NoSewr ,No Access,RL,3.8,2.8,4.6,3.59,518512,133332,14814620
P01748,Karapakkam,1538,14-02-2012,99,2.0,2.0,4,Family,No,17-02-2000,Others,NoSeWa,No Access,RL,3.1,2.6,3.0,2.91,369921,176919,8041750
P03763,Velachery,1875,14-01-2011,165,3.0,2.0,5,AbNormal,No,19-01-1992,Commercial,NoSeWa,No Access,RL,4.4,4.6,3.8,4.31,527187,271125,15062480
P03059,Karapakkam,705,02-06-2011,100,1.0,1.0,2,Family,Yes,10-06-1976,House,ELO,Gravel,A,4.7,3.1,4.8,4.26,206449,59641,4587750
P02880,Chrompet,770,06-07-2011,191,1.0,1.0,2,AbNormal,No,07-07-2006,House,AllPub,No Access,RH,4.7,3.7,2.3,3.58,171416,50790,6348750
P08440,T Nagar,1901,31-12-2007,83,2.0,1.0,5,Normal Sale,Yes,01-01-2003,Commercial,ELO,Paved,RM,4.9,2.2,2.6,3.19,610994,226294,22629400
P03957,Velachery,1682,05-12-2010,166,2.0,1.0,4,AdjLand,No,14-12-1975,House,AllPub,Paved,I,4.5,3.0,2.9,3.35,320137,151644,8424650
P00272,Anna Nagar,1931,08-08-2014,164,2.0,1.0,5,Normal Sale,No,16-08-1982,Others,AllPub,No Access,RL,2.0,3.8,4.1,3.29,403988,201994,13466270
P01866,Karapakkam,969,25-01-2012,125,1.0,1.0,3,Normal Sale,No,02-02-1979,House,NoSeWa,No Access,C,4.7,2.2,2.5,3.07,181761,92814,3867250
P09559,Chrompet,961,12-10-2006,31,1.0,1.0,3,AbNormal,Yes,16-10-1988,House,AllPub,Paved,RL,4.8,4.7,2.4,4.04,229958,73586,9198300
P08716,T Nagar,1727,12-09-2007,30,1.0,1.0,4,Partial,Yes,18-09-1981,Commercial,NoSewr ,Gravel,RH,3.6,2.7,3.3,3.24,669722,315164,19697720
P06623,Velachery,1582,12-07-2009,50,2.0,1.0,4,AdjLand,No,18-07-1986,Others,ELO,Paved,C,3.8,2.4,3.2,2.99,277279,57087,8155260
P04763,Karapakkam,1395,03-07-2010,77,2.0,2.0,4,Partial,No,04-07-2005,House,NoSewr ,Gravel,RH,2.5,3.1,2.4,2.64,293750,193256,7730250
P08756,Chrompet,1274,01-09-2007,10,2.0,1.0,4,Normal Sale,Yes,03-09-1996,House,ELO,No Access,RH,4.3,4.6,4.3,4.42,275204,110081,9173450
P08251,KK Nagar,1464,09-03-2008,67,2.0,1.0,4,Partial,No,13-03-1995,Commercial,AllPub,Paved,RH,4.0,2.6,2.0,2.78,456367,96077,12009660
P07677,KK Nagar,1784,05-09-2008,162,3.0,2.0,5,Partial,Yes,07-09-2001,Commercial,AllPub,Paved,RL,3.1,2.1,4.5,3.36,549099,125508,15688540
P10012,Velachery,1759,18-03-2004,8,2.0,1.0,4,AdjLand,Yes,26-03-1975,House,NoSewr ,Gravel,RM,4.8,3.5,5.0,4.28,443217,83852,11978830
P08114,Chrompet,1219,22-04-2008,124,2.0,1.0,4,Partial,Yes,23-04-2004,Others,ELO,No Access,RL,2.4,3.1,2.1,2.59,308482,119412,9951030
P01158,Anna Nagar,1509,24-11-2012,109,1.0,1.0,4,Partial,Yes,02-12-1980,Others,NoSewr ,Gravel,RM,4.3,4.4,2.0,3.405,461844,108669,13583660
P05161,Chrompet,736,17-04-2010,134,1.0,1.0,2,AdjLand,No,25-04-1978,Commercial,AllPub,No Access,RH,3.1,2.4,4.2,3.15,229263,141085,8817800
P03499,Chrompet,1280,16-03-2011,185,2.0,1.0,4,Family,No,17-03-2004,Commercial,NoSeWa,No Access,RM,3.6,2.7,2.4,2.88,396308,127385,14153850
P08063,Adyar,961,05-05-2008,45,1.0,1.0,3,Normal Sale,Yes,10-05-1988,House,NoSeWa,Gravel,I,3.8,2.1,2.6,2.86,333329,85469,8546900
P00887,Anna Nagar,1656,24-05-2013,87,1.0,1.0,4,Normal Sale,No,28-05-1998,House,NoSewr ,Gravel,RM,2.6,4.0,3.6,3.35,374593,77502,12917000
P02184,Chrompet,868,22-11-2011,156,1.0,1.0,3,Normal Sale,Yes,26-11-1995,Others,NoSewr ,Paved,RL,2.5,2.9,4.7,3.32,276485,147459,9216160
P01574,Adyar,1282,15-03-2012,183,2.0,2.0,4,Family,Yes,24-03-1979,House,NoSewr ,No Access,C,4.6,3.1,3.5,3.75,279170,103692,7976295
P02632,Karapakkam,968,30-08-2011,35,1.0,1.0,3,AdjLand,No,06-09-1980,Others,NoSeWa,Gravel,I,2.8,3.0,3.0,2.94,302268,81864,6297250
P07409,KK Nagar,2202,20-11-2008,104,3.0,2.0,5,Family,Yes,24-11-1994,Commercial,AllPub,Paved,RM,2.4,3.5,4.1,3.41,821501,186705,18670480
P01159,Chrompet,788,23-11-2012,6,1.0,1.0,2,AdjLand,No,29-11-1990,House,NoSewr ,Gravel,RM,2.2,2.8,3.4,2.8,214453,145828,8578100
P05455,KK Nagar,1358,21-02-2010,128,2.0,1.0,4,AbNormal,No,25-02-1996,Others,NoSeWa,Gravel,RL,2.0,4.6,2.1,2.82,428906,111888,9324040
P03485,Chrompet,1095,18-03-2011,144,1.0,1.0,3,AdjLand,Yes,21-03-1999,Others,NoSeWa,Paved,RH,5.0,4.9,2.8,4.3,308554,139347,9953350
P04599,Chrompet,912,03-08-2010,199,1.0,1.0,3,Family,Yes,09-08-1984,Commercial,AllPub,Paved,RH,4.7,3.4,2.6,3.55,359082,173750,11583300
P00175,Chrompet,1081,19-10-2014,172,1.0,1.0,3,Partial,Yes,27-10-1981,House,ELO,Paved,RL,4.4,2.0,2.2,2.78,270368,87216,8721550
P04661,KK Nagar,1498,24-07-2010,131,2.0,1.0,4,AdjLand,No,31-07-1983,Others,AllPub,Paved,RH,2.2,4.2,2.3,2.84,424086,162416,9023100
P03545,KK Nagar,1462,05-03-2011,83,2.0,1.0,4,Partial,Yes,08-03-1999,Commercial,NoSeWa,Paved,RH,4.3,4.4,4.2,4.29,646422,232712,12928440
P00322,T Nagar,1793,05-07-2014,141,1.0,1.0,4,Normal Sale,Yes,08-07-2002,House,NoSewr ,Paved,RH,4.2,4.6,3.4,3.94,453748,77785,12964240
P07929,Chrompet,1229,21-06-2008,20,2.0,1.0,4,AbNormal,No,28-06-1983,House,AllPub,No Access,RH,2.9,5.0,3.0,3.77,222515,79470,7946950
P06030,Velachery,1883,06-11-2009,155,3.0,2.0,5,Family,No,15-11-1972,Commercial,AllPub,Paved,C,3.4,2.0,3.4,2.77,464115,177456,13650440
P07231,Velachery,1754,13-01-2009,166,2.0,1.0,4,Normal Sale,Yes,18-01-1991,Commercial,NoSeWa,Gravel,RM,2.1,4.5,2.3,3.24,607779,236359,16882760
P05985,Velachery,1590,15-11-2009,57,2.0,1.0,4,Normal Sale,No,29-11-1955,Commercial,NoSewr ,Paved,RL,3.1,3.2,4.0,3.42,411610,212444,13277730
P09762,Velachery,1648,05-09-2005,85,2.0,1.0,4,AbNormal,Yes,08-09-1992,Others,NoSewr ,No Access,A,4.9,3.4,3.2,3.72,321926,156836,8254510
P04307,Adyar,662,25-09-2010,138,1.0,1.0,2,AdjLand,Yes,02-10-1983,Commercial,NoSeWa,Gravel,A,4.3,2.3,2.1,2.8,265443,26544,8848105
P06816,Chrompet,853,14-05-2009,125,1.0,1.0,3,Family,Yes,16-05-2002,House,NoSewr ,Gravel,RM,2.5,4.2,4.4,3.75,276423,148084,9872250
P01320,Chrompet,1081,10-08-2012,27,1.0,1.0,3,AdjLand,Yes,20-08-1973,Others,NoSeWa,Gravel,RH,3.3,3.0,3.0,3.09,303131,136898,9778420
P08145,T Nagar,1806,09-04-2008,48,2.0,1.0,5,AdjLand,No,15-04-1987,Others,NoSeWa,Paved,RM,4.8,3.9,4.5,4.44,439164,102472,14638800
P03251,Karapakkam,712,25-04-2011,115,1.0,1.0,2,AdjLand,No,30-04-1989,Others,ELO,No Access,C,4.2,3.0,2.4,3.12,164841,84337,3833500
P05976,Adyar,893,17-11-2009,162,1.0,1.0,3,Normal Sale,Yes,21-11-1992,Others,ELO,Paved,I,2.4,3.0,3.2,2.92,315398,74700,8299955
P00280,Anna Nagar,1673,31-07-2014,39,1.0,1.0,4,Family,No,10-08-1972,Commercial,NoSewr ,No Access,RM,2.0,2.9,2.3,2.345,670144,126784,18111990
P02481,KK Nagar,2306,26-09-2011,49,4.0,2.0,6,Family,Yes,02-10-1987,House,NoSewr ,Paved,RH,3.2,2.2,2.8,2.74,362217,203747,11319280
P07221,KK Nagar,2322,17-01-2009,40,4.0,2.0,6,Family,No,20-01-1999,Commercial,AllPub,Gravel,RH,4.7,2.8,2.2,3.13,640454,266856,17790400
P06629,KK Nagar,2156,11-07-2009,54,3.0,2.0,5,Normal Sale,No,14-07-1997,House,NoSeWa,Paved,RM,3.0,4.5,4.0,3.85,386717,284351,11374040
P09767,Velachery,1782,01-09-2005,13,2.0,1.0,4,AbNormal,Yes,06-09-1985,Others,AllPub,Gravel,C,2.1,2.2,2.7,2.33,308222,154111,10274050
P08304,Chrompet,764,21-02-2008,137,1.0,1.0,2,Partial,No,23-02-2000,House,ELO,No Access,RH,3.3,3.2,2.1,2.9,158766,90723,5670200
P08408,T Nagar,1543,11-01-2008,107,1.0,1.0,4,AbNormal,No,14-01-1995,House,ELO,No Access,RM,3.4,3.0,2.2,2.76,324871,56012,11202460
P07439,Adyar,909,08-11-2008,32,1.0,1.0,3,Normal Sale,Yes,17-11-1974,Others,NoSewr ,Paved,I,3.3,4.0,3.1,3.34,265559,16597,8298710
P02887,Adyar,603,05-07-2011,181,1.0,1.0,2,AbNormal,No,15-07-1971,House,NoSewr ,Paved,I,4.0,4.2,3.6,3.84,202996,64104,5342000
P02132,Velachery,1991,03-12-2011,48,3.0,2.0,5,Family,Yes,12-12-1973,Commercial,ELO,No Access,A,2.6,2.9,4.1,3.19,524594,151856,13805110
P05352,KK Nagar,1995,12-03-2010,195,3.0,2.0,5,AbNormal,Yes,17-03-1990,Others,NoSewr ,Paved,RL,4.4,4.5,2.2,3.55,506701,132707,12064300
P01147,Chrompet,891,28-11-2012,95,1.0,1.0,3,Partial,No,08-12-1975,Commercial,NoSewr ,No Access,RM,4.1,4.6,4.7,4.48,277533,170790,10674350
P05192,Karapakkam,766,12-04-2010,183,1.0,1.0,2,Normal Sale,No,21-04-1973,House,NoSewr ,Gravel,RH,4.0,4.3,3.6,3.93,195254,126341,5742750
P05193,Adyar,896,12-04-2010,135,1.0,1.0,3,Normal Sale,No,16-04-1994,House,NoSeWa,Gravel,A,4.0,3.9,3.9,3.93,217915,62261,6226140
P09898,Velachery,1784,19-11-2004,11,2.0,1.0,4,AdjLand,Yes,24-11-1986,House,NoSeWa,Gravel,RH,4.5,2.9,3.1,3.36,403077,185197,10893960
P09148,Velachery,1924,18-03-2007,182,3.0,2.0,5,Family,No,29-03-1961,Commercial,NoSeWa,Paved,A,3.7,4.5,3.3,3.94,456516,156520,13043320
P09195,Chrompet,996,03-03-2007,78,1.0,1.0,3,Family,No,08-03-1985,Others,ELO,Gravel,RL,4.1,4.9,2.6,3.97,295007,151974,8939620
P07124,Chrompet,780,15-02-2009,41,1.0,1.0,2,AdjLand,No,22-02-1982,Others,NoSeWa,No Access,RM,2.5,2.1,4.1,2.82,222866,69165,7685050
P09033,T Nagar,1752,07-05-2007,163,1.0,1.0,4,Normal Sale,No,13-05-1983,Others,NoSewr ,No Access,RH,3.3,4.9,2.2,3.205,419552,119872,11987190
P02463,Karapakkam,1058,29-09-2011,39,1.0,1.0,3,Normal Sale,Yes,03-10-1994,Others,NoSewr ,No Access,RM,2.5,4.2,4.9,3.97,260044,159382,8388500
P08474,Anna Nagar,1514,18-12-2007,132,1.0,1.0,4,Partial,Yes,20-12-1998,House,AllPub,Paved,RM,4.3,2.4,4.7,3.985,408843,153316,12776330
P03182,Karapakkam,1329,10-05-2011,109,1.0,1.0,3,AbNormal,No,22-05-1962,Others,ELO,No Access,A,3.3,4.3,2.1,3.12,180122,107216,4288625
P01393,Anna Nagar,1984,07-06-2012,160,2.0,1.0,5,AdjLand,No,14-06-1986,Others,ELO,Paved,RM,3.5,3.5,5.0,4.1,440372,242964,15185240
P01672,Chrompet,1132,28-02-2012,132,1.0,1.0,3,Normal Sale,Yes,08-03-1977,Commercial,NoSeWa,No Access,RM,3.7,2.6,4.9,3.62,394587,108852,13606450
P04476,Karapakkam,613,23-08-2010,27,1.0,1.0,2,Normal Sale,No,27-08-1993,House,AllPub,Gravel,A,3.8,3.8,3.1,3.52,152162,88094,4004250
P02726,Karapakkam,1353,10-08-2011,183,2.0,2.0,4,AbNormal,Yes,18-08-1977,Others,ELO,Paved,I,3.1,2.5,3.0,2.88,360354,172670,7507375
P06304,Karapakkam,778,16-09-2009,46,1.0,1.0,2,AdjLand,Yes,18-09-2002,House,NoSewr ,Paved,A,3.3,4.5,2.5,3.34,223912,119767,5207250
P03771,Velachery,1838,13-01-2011,68,3.0,2.0,5,AdjLand,No,26-01-1958,Others,ELO,Gravel,I,3.8,3.2,2.2,3.05,367105,67625,9660660
P08565,Velachery,1953,05-11-2007,165,3.0,2.0,5,AdjLand,Yes,08-11-1995,Commercial,NoSewr ,Gravel,C,5.0,3.7,2.8,3.76,527849,247429,16495290
P01512,T Nagar,1510,27-03-2012,144,1.0,1.0,4,Partial,No,30-03-2001,Commercial,NoSewr ,Paved,RL,5.0,2.7,5.0,4.425,435374,261225,17414970
P07367,T Nagar,1597,07-12-2008,170,1.0,1.0,4,Family,Yes,11-12-1992,Others,ELO,No Access,RL,3.8,3.3,3.6,3.585,442896,126542,12654180
P00007,Anna Nagar,1993,16-02-2015,69,2.0,1.0,5,Adj Land,Yes,19-02-2001,Others,NoSewr ,Gravel,RH,2.5,3.1,3.6,3.09,410238,142005,15778370
P00470,T Nagar,1638,21-03-2014,4,1.0,1.0,4,AdjLand,Yes,30-03-1977,Others,AllPub,Gravel,RH,4.0,4.8,4.5,4.425,542335,236403,13906030
P04177,Karapakkam,1154,21-10-2010,121,1.0,1.0,3,AdjLand,No,02-11-1960,House,NoSewr ,No Access,C,3.0,4.1,2.1,2.97,212424,48681,4425500
P09978,Velachery,1912,01-06-2004,1,3.0,2.0,5,Partial,No,05-06-1991,House,ELO,Paved,RL,2.8,3.4,4.0,3.43,355916,177958,9886560
P01002,Anna Nagar,1640,08-03-2013,198,1.0,1.0,4,Partial,Yes,17-03-1977,Commercial,NoSewr ,No Access,RH,3.7,3.4,4.5,3.945,495731,318684,17704670
P02654,Chrompet,1148,26-08-2011,85,1.0,1.0,3,AdjLand,No,31-08-1989,House,ELO,Gravel,RL,3.2,2.5,4.7,3.37,260711,55867,9311100
P05030,T Nagar,1745,14-05-2010,91,1.0,1.0,4,Family,No,15-05-2005,Others,NoSeWa,Paved,RM,4.9,2.6,3.8,3.83,402832,180580,13890750
P00934,Anna Nagar,1622,20-04-2013,79,1.0,1.0,4,AdjLand,Yes,22-04-2006,House,NoSeWa,Paved,RM,2.2,3.3,2.2,2.475,406434,243860,13547790
P05152,Chrompet,1220,19-04-2010,79,2.0,1.0,4,Family,No,24-04-1990,Commercial,ELO,No Access,RL,4.3,2.1,3.4,3.15,410035,140950,12813600
P06143,KK Nagar,2419,14-10-2009,50,4.0,2.0,6,Partial,Yes,19-10-1990,Others,NoSeWa,Paved,RL,2.1,2.9,2.4,2.46,495503,169514,13039560
P05223,Karapakkam,883,07-04-2010,115,1.0,1.0,2,Partial,No,13-04-1985,Others,NoSewr ,No Access,C,4.9,4.4,4.2,4.47,182222,52642,4049375
P09417,T Nagar,1960,16-12-2006,53,2.0,1.0,5,AdjLand,No,18-12-1999,Others,NoSewr ,No Access,RL,4.7,2.0,3.0,3.26,518959,245064,14415540
P02398,Chrompet,925,12-10-2011,164,1.0,1.0,3,AbNormal,Yes,18-10-1985,Others,AllPub,Paved,RM,4.6,3.0,2.9,3.45,269966,49994,9998750
P07959,Chrompet,994,11-06-2008,116,1.0,1.0,3,AdjLand,No,18-06-1980,Commercial,NoSewr ,No Access,RL,4.8,3.8,3.5,4.01,357573,184554,11534600
P09780,Velachery,1563,16-08-2005,43,2.0,1.0,4,Family,No,23-08-1977,House,NoSeWa,Gravel,RM,4.7,4.5,2.6,3.98,303780,195987,9799360
P02500,Chrompet,850,23-09-2011,174,1.0,1.0,3,AdjLand,No,28-09-1991,Others,NoSeWa,Paved,RM,4.1,2.9,3.3,3.38,248492,26624,8874700
P04041,Chrompet,1217,18-11-2010,123,2.0,1.0,4,Partial,Yes,25-11-1980,House,NoSeWa,Gravel,RM,4.3,3.9,4.8,4.29,300107,139335,10718100
P05228,Velachery,1604,06-04-2010,121,2.0,1.0,4,Partial,No,13-04-1980,House,NoSewr ,Paved,A,3.4,2.2,3.1,2.77,221701,120352,6334300
P03072,KK Nagar,2120,31-05-2011,143,3.0,2.0,5,Partial,Yes,02-06-2000,Commercial,AllPub,Gravel,RM,3.6,2.3,4.1,3.41,558127,167438,18604220
P06489,Karapakkam,500,08-08-2009,113,1.0,1.0,2,AdjLand,No,13-08-1988,House,ELO,Gravel,A,3.3,2.3,2.0,2.48,169956,84978,3540750
P01432,Anna Nagar,1609,08-05-2012,125,1.0,1.0,4,AbNormal,No,10-05-2005,Others,AllPub,No Access,RH,4.9,2.4,3.6,3.755,408508,186747,11671660
P00777,Anna Nagar,1671,30-07-2013,137,1.0,1.0,4,AdjLand,Yes,06-08-1987,House,NoSeWa,No Access,RL,2.6,5.0,2.8,3.28,465748,183848,12256520
P08076,Anna Nagar,1774,03-05-2008,7,1.0,1.0,4,Partial,Yes,14-05-1967,House,AllPub,Gravel,RM,4.6,2.7,4.8,4.205,441125,151637,13785170
P09890,Velachery,1572,01-12-2004,95,2.0,1.0,4,AbNormal,No,09-12-1974,Commercial,NoSewr ,No Access,RM,4.6,5.0,3.3,4.39,504218,177158,13627500
P09996,Velachery,1869,18-04-2004,36,3.0,2.0,5,AdjLand,No,29-04-1960,House,ELO,Paved,C,3.9,2.6,4.6,3.53,250314,145343,8074630
P01478,Adyar,1209,10-04-2012,47,2.0,2.0,4,AbNormal,No,20-04-1974,House,AllPub,Gravel,A,4.9,2.9,4.9,4.5,223991,67197,7466370
P01875,Adyar,1284,23-01-2012,199,2.0,2.0,4,AbNormal,Yes,29-01-1987,House,NoSeWa,Paved,RH,2.3,2.4,2.4,2.37,336110,148284,9885575
P07388,Chrompet,722,28-11-2008,148,1.0,1.0,2,Family,Yes,05-12-1981,House,ELO,Paved,RH,3.1,2.7,2.0,2.61,179100,34442,6888450
P04883,KK Nagar,2284,11-06-2010,114,4.0,2.0,6,Partial,No,14-06-1996,Commercial,NoSeWa,Gravel,RM,3.4,2.8,4.3,3.58,752460,183527,18352680
P06728,Anna Nagar,1815,11-06-2009,130,2.0,1.0,5,AdjLand,Yes,21-06-1969,Others,NoSewr ,Gravel,RH,2.2,3.8,3.2,3.0,389212,201814,14415250
P05272,KK Nagar,2415,27-03-2010,128,4.0,2.0,6,Family,Yes,29-03-2000,Others,NoSewr ,Gravel,RL,3.0,4.3,3.4,3.55,549530,267720,14090500
P06100,Karapakkam,1218,23-10-2009,137,1.0,1.0,3,Partial,No,30-10-1981,Others,AllPub,Gravel,I,4.3,2.9,3.2,3.44,341238,116021,6824750
P04348,Chrompet,704,18-09-2010,135,1.0,1.0,2,Family,No,27-09-1974,Commercial,NoSeWa,Paved,RL,2.7,2.5,2.3,2.5,278814,107928,8994000
P02278,Karapakkam,1541,31-10-2011,192,2.0,2.0,4,Normal Sale,Yes,05-11-1988,House,ELO,No Access,RL,2.4,3.1,4.6,3.49,351194,167235,8361750
P08854,Velachery,1863,24-07-2007,140,3.0,2.0,5,AdjLand,No,06-08-1954,House,NoSewr ,Paved,A,3.2,4.2,2.5,3.44,291660,104698,7478460
P01178,Chrompet,1024,11-11-2012,77,1.0,1.0,3,Normal Sale,Yes,15-11-1996,Commercial,AllPub,No Access,RH,3.4,3.3,2.7,3.15,302285,108823,12091400
P08462,Chrompet,1196,24-12-2007,116,1.0,1.0,3,AbNormal,No,25-12-2002,Others,AllPub,Gravel,RM,3.5,4.5,4.3,,289517,189300,11135270
P01711,Karapakkam,1368,22-02-2012,108,2.0,2.0,4,Normal Sale,No,06-03-1962,House,AllPub,No Access,I,2.4,2.1,2.7,2.43,195498,103180,5430500
P03344,KK Nagar,1418,11-04-2011,94,2.0,1.0,4,Partial,Yes,13-04-2000,House,AllPub,Gravel,RH,2.8,4.7,2.2,3.13,392894,187092,9354620
P03360,Karapakkam,594,08-04-2011,121,1.0,1.0,2,Partial,Yes,20-04-1963,House,AllPub,Gravel,RL,2.1,4.0,3.4,3.19,241166,130360,6518000
P05287,Karapakkam,873,24-03-2010,103,1.0,1.0,2,Family,Yes,01-04-1979,Others,ELO,No Access,C,4.2,4.4,2.9,3.74,148990,52867,4806125
P01835,Karapakkam,659,30-01-2012,128,1.0,1.0,2,AdjLand,Yes,03-02-1994,Others,NoSewr ,No Access,A,2.2,3.1,4.1,3.23,212911,108628,4345125
P01089,T Nagar,1541,03-01-2013,111,1.0,1.0,4,Family,Yes,12-01-1980,Commercial,NoSeWa,Paved,RL,2.9,3.6,3.5,3.345,709683,345743,18197010
P02661,Karapakkam,1298,23-08-2011,69,1.0,1.0,3,Family,No,27-08-1992,Others,NoSewr ,Paved,I,2.4,4.7,3.0,3.33,307556,120348,6686000
P07049,KK Nagar,1719,10-03-2009,96,2.0,1.0,4,Partial,Yes,13-03-1999,House,NoSeWa,Paved,RM,2.6,2.9,2.1,2.49,339917,95602,10622400
P09206,Anna Nagar,1724,25-02-2007,136,1.0,1.0,4,AbNormal,No,01-03-1991,Others,ELO,Paved,RH,4.5,3.9,2.7,3.63,444151,160388,12337540
P02947,KK Nagar,1474,25-06-2011,173,2.0,1.0,4,Normal Sale,Yes,01-07-1984,Commercial,NoSewr ,Paved,RL,3.0,3.7,2.4,2.97,476838,177111,13623940
P04127,Karapakkam,1622,31-10-2010,127,2.0,2.0,4,AbNormal,No,03-11-1999,Others,NoSewr ,Paved,C,3.3,4.0,4.7,4.07,295980,177588,7399500
P01855,Karapakkam,782,26-01-2012,95,1.0,1.0,2,AdjLand,Yes,29-01-1998,Commercial,AllPub,No Access,I,3.8,3.8,3.4,3.64,319575,132507,7794500
P07331,Velachery,1655,18-12-2008,139,2.0,1.0,4,AdjLand,Yes,26-12-1976,House,NoSewr ,Paved,C,3.6,3.0,4.2,3.51,314127,174515,8725740
P00052,Anna Nagar,1689,15-01-2015,0,1.0,1.0,4,Normal Sale,Yes,21-01-1990,Others,AllPub,Gravel,RM,2.3,3.9,2.6,2.82,389833,89961,14993570
P09751,Velachery,1519,18-09-2005,2,2.0,1.0,4,Partial,Yes,29-09-1960,Commercial,NoSewr ,Paved,RH,2.7,2.6,2.3,2.54,456776,104406,13050750
P01370,Chrompet,1176,02-07-2012,94,1.0,1.0,3,AdjLand,No,03-07-2008,House,NoSeWa,Gravel,RH,2.8,4.3,2.7,3.37,284890,110280,9190000
P04104,KK Nagar,1934,07-11-2010,28,3.0,2.0,5,Family,No,13-11-1987,House,NoSewr ,Gravel,RM,3.6,3.1,2.3,2.93,425711,261976,10915660
